title,year,cast,genres,extract,url,release_date,critic_score,audience_score,cast_size,cast_group
allthebrightplaces,2020,"Elle Fanning, Justice Smith, Alexandra Shipp, Keegan-Michael Key, Luke Wilson","['Drama', 'Teen', 'Romance']","All the Bright Places is a 2020 American teen romantic drama film, directed by Brett Haley, from a screenplay by Jennifer Niven and Liz Hannah, adapted from the novel of the same name by Niven. It stars Elle Fanning, Justice Smith, Alexandra Shipp, Kelli O'Hara, Lamar Johnson, Virginia Gardner, Felix Mallard, Sofia Hasmik, Keegan-Michael Key, and Luke Wilson.",https://www.rottentomatoes.com/m/all_the_bright_places,2020,65.0,61.0,5,Medium
wendy,2020,"Tommie Lynn Milazzo, Shay Walker","['Drama', 'Fantasy']","Wendy is a 2020 American fantasy drama film directed by Benh Zeitlin, from a screenplay by Zeitlin and Eliza Zeitlin. The film stars Devin France, Yashua Mack, Gage Naquin, Gavin Naquin, Ahmad Cage, Krzysztof Meyn, and Romyri Ross. It is intended to be a re-imagining of J. M. Barrie's Peter Pan.",https://www.rottentomatoes.com/m/wendy,"Released Feb 28, 2020",42.0,75.0,2,Small
gunsakimbo,2020,"Daniel Radcliffe, Samara Weaving, Natasha Liu Bordizzo","['Action', 'Comedy']","Guns Akimbo is a 2019 action comedy film written and directed by Jason Lei Howden. It stars Daniel Radcliffe, Samara Weaving, Ned Dennehy, Natasha Liu Bordizzo, Grant Bowler, Edwin Wright, Rhys Darby, Milo Cawthorne, Richard Knowles, and Mark Rowley.",https://www.rottentomatoes.com/m/guns_akimbo,"Released Feb 28, 2020",52.0,40.0,3,Small
onward,2020,"Tom Holland, Chris Pratt, Julia Louis-Dreyfus, Octavia Spencer","['Adventure', 'Animated', 'Fantasy']","Onward is a 2020 American computer-animated urban fantasy adventure film produced by Pixar Animation Studios and distributed by Walt Disney Studios Motion Pictures. The film was directed by Dan Scanlon, produced by Kori Rae, and written by Scanlon, Jason Headley, and Keith Bunin. The film stars the voices of Tom Holland, Chris Pratt, Julia Louis-Dreyfus, and Octavia Spencer. Set in a suburban fantasy world for the modern day, the film follows two elf brothers named Ian and Barley Lightfoot who set out on a quest to find an artifact that will temporarily bring back their deceased father named Wilden (Bornheimer) for twenty-four hours before the time is up. Along the way, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",https://www.rottentomatoes.com/m/onward,"Released Mar 6, 2020",88.0,95.0,4,Medium
onward,2020,"Tom Holland, Chris Pratt, Julia Louis-Dreyfus, Octavia Spencer","['Adventure', 'Animated', 'Fantasy']","Onward is a 2020 American computer-animated urban fantasy adventure film produced by Pixar Animation Studios and distributed by Walt Disney Studios Motion Pictures. The film was directed by Dan Scanlon, produced by Kori Rae, and written by Scanlon, Jason Headley, and Keith Bunin. The film stars the voices of Tom Holland, Chris Pratt, Julia Louis-Dreyfus, and Octavia Spencer. Set in a suburban fantasy world for the modern day, the film follows two elf brothers named Ian and Barley Lightfoot who set out on a quest to find an artifact that will temporarily bring back their deceased father named Wilden (Bornheimer) for twenty-four hours before the time is up. Along the way, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",https://www.rottentomatoes.com/m/onward,"Released Mar 6, 2020",88.0,95.0,4,Medium
thewayback,2020,"Ben Affleck, Al Madrigal, Michaela Watkins, Janina Gavankar, Glynn Turman","['Drama', 'Sports']","The Way Back is a 2020 American sports drama film directed by Gavin O'Connor and written by Brad Ingelsby. It stars Ben Affleck, Al Madrigal, Michaela Watkins, and Janina Gavankar, and follows an alcoholic construction worker who is recruited to become head coach of the basketball team at the high school where he was a star.",https://www.rottentomatoes.com/m/the_way_back,"Released Jan 21, 2011",74.0,72.0,5,Medium
spenserconfidential,2020,"Mark Wahlberg, Winston Duke, Alan Arkin, Iliza Shlesinger, Bokeem Woodbine, Marc Maron, Austin Post","['Action', 'Comedy']","Spenser Confidential is a 2020 American action comedy film directed by Peter Berg and with a screenplay written by Sean O'Keefe and Brian Helgeland. The film stars Mark Wahlberg, Winston Duke, Alan Arkin, Iliza Shlesinger, Bokeem Woodbine, Donald Cerrone, Marc Maron, and Post Malone and marks the fifth collaboration between Wahlberg and Berg after Lone Survivor, Deepwater Horizon, Patriots Day, and Mile 22.",https://www.rottentomatoes.com/m/spenser_confidential,2020,36.0,51.0,7,Medium
thebanker,2020,"Anthony Mackie, Nicholas Hoult, Nia Long, Samuel L. Jackson","['Drama', 'Historical']","The Banker is a 2020 American period drama film directed, co-written and produced by George Nolfi. The film stars Anthony Mackie, Nicholas Hoult, Nia Long, Jessie T. Usher and Samuel L. Jackson. The story follows Joe Morris (Jackson) and Bernard Garrett (Mackie), two of the first African-American bankers in the United States.",https://www.rottentomatoes.com/m/banker,1989,,36.0,4,Medium
theburntorangeheresy,2020,"Claes Bang, Elizabeth Debicki, Mick Jagger, Donald Sutherland","['Crime', 'Thriller']","The Burnt Orange Heresy is a 2019 crime thriller film directed by Giuseppe Capotondi and with a screenplay by Scott Smith. The film is based on the book of the same name by Charles Willeford and stars Claes Bang, Elizabeth Debicki, Mick Jagger, and Donald Sutherland.",https://www.rottentomatoes.com/m/the_burnt_orange_heresy,"Released Mar 6, 2020",66.0,81.0,4,Medium
swallow,2020,"Haley Bennett, Austin Stowell, Elizabeth Marvel, David Rasche, Denis O'Hare",['Thriller'],"Swallow is a 2019 psychological thriller film written and directed by Carlo Mirabella-Davis and starring Haley Bennett, Austin Stowell, Elizabeth Marvel, David Rasche, and Denis O'Hare. Its plot follows a young woman who, emotionally stifled in her marriage and domestic life, develops an impulse to consume inedible objects.",https://www.rottentomatoes.com/m/swallow,"Released Mar 6, 2020",88.0,71.0,5,Medium
firstcow,2020,"John Magaro, Orion Hall, René Auberjonois",['Drama'],"First Cow is a 2019 American drama film directed by Kelly Reichardt, from a screenplay by Reichardt and Jonathan Raymond based on Raymond's 2004 novel The Half-Life. It stars John Magaro, Orion Lee, Toby Jones, Ewen Bremner, Scott Shepherd, Gary Farmer, Stephen Malkmus, Alia Shawkat, and Lily Gladstone. It also features René Auberjonois in one of his final film roles.",https://www.rottentomatoes.com/m/first_cow,"Released Mar 6, 2020",96.0,65.0,3,Small
bloodshot,2020,"Vin Diesel, Eiza González, Sam Heughan, Toby Kebbell, Lamorne Morris, Guy Pearce",['Superhero'],"Bloodshot is a 2020 American superhero film based on the Valiant Comics character of the same name. It is intended to be the first installment in a series of films set within a Valiant Comics shared cinematic universe. Directed by David S. F. Wilson from a screenplay by Jeff Wadlow and Eric Heisserer and a story by Wadlow, the film stars Vin Diesel in the main role, Eiza González, Sam Heughan, Toby Kebbell, and Guy Pearce. It follows a soldier who was killed in action, only to be brought back to life with superpowers by an organization that wants to use him as a weapon.",https://www.rottentomatoes.com/m/bloodshot,2013,,,6,Medium
thehunt,2020,"Betty Gilpin, Ike Barinholtz, Amy Madigan, Emma Roberts, Ethan Suplee, Hilary Swank","['Horror', 'Thriller']","The Hunt is a 2020 American horror thriller film directed by Craig Zobel and written by Nick Cuse and Damon Lindelof. The film stars Betty Gilpin, Hilary Swank, Ike Barinholtz, and Emma Roberts. Jason Blum was a producer under his Blumhouse Productions banner, along with Lindelof. Zobel and Lindelof have said that the film is intended as a satire on the profound political divide between the American left and right. It is about a group of elites who kidnap working class people to hunt them.",https://www.rottentomatoes.com/m/the_hunt,1953,,,6,Medium
thehunt,2020,"Betty Gilpin, Ike Barinholtz, Amy Madigan, Emma Roberts, Ethan Suplee, Hilary Swank","['Horror', 'Thriller']","The Hunt is a 2020 American horror thriller film directed by Craig Zobel and written by Nick Cuse and Damon Lindelof. The film stars Betty Gilpin, Hilary Swank, Ike Barinholtz, and Emma Roberts. Jason Blum was a producer under his Blumhouse Productions banner, along with Lindelof. Zobel and Lindelof have said that the film is intended as a satire on the profound political divide between the American left and right. It is about a group of elites who kidnap working class people to hunt them.",https://www.rottentomatoes.com/m/hunt,2006,,19.0,6,Medium
istillbelieve,2020,"KJ Apa, Britt Robertson, Shania Twain, Gary Sinise","['Drama', 'Romance']","I Still Believe is a 2020 American Christian romantic drama film directed by the Erwin brothers and starring KJ Apa, Britt Robertson, Shania Twain, Melissa Roxburgh, and Gary Sinise. It is based on the life of American contemporary Christian music singer-songwriter Jeremy Camp and his first wife, Melissa Lynn Henning-Camp, who was diagnosed with ovarian cancer shortly before they married. Camp's song ""I Still Believe"" is the film's namesake.",https://www.rottentomatoes.com/m/i_still_believe,"Released Mar 13, 2020",49.0,98.0,4,Medium
lostgirls,2020,"Amy Ryan, Thomasin McKenzie, Lola Kirke, Oona Laurence, Dean Winters, Miriam Shor, Reed Birney, Kevin Corrigan, Gabriel Byrne","['Drama', 'Mystery']","Lost Girls is a 2020 American mystery drama film. Lost Girls was directed by Liz Garbus, from a screenplay by Michael Werwie, and based on the book Lost Girls: An Unsolved American Mystery by Robert Kolker. The film revolves around the murders of young female sex workers on the South Shore barrier islands of Long Island, committed by the Long Island serial killer, who remains unidentified.",https://www.rottentomatoes.com/m/lost_girls,2016,,,9,Medium
stargirl,2020,"Grace VanderWaal, Graham Verchere, Giancarlo Esposito","['Musical', 'Romance']","Stargirl is a 2020 American jukebox musical romance film based on the 2000 novel of the same name by Jerry Spinelli that debuted on Disney+. The film explores the tense emotions, non-conformity and self-expression of teenagers in high school, and the exuberance of first love.",https://www.rottentomatoes.com/m/stargirl,2020,69.0,69.0,3,Small
theroadsnottaken,2020,"Javier Bardem, Elle Fanning, Laura Linney, Salma Hayek",['Drama'],"The Roads Not Taken is a 2020 drama film written and directed by Sally Potter. The film stars Javier Bardem, Elle Fanning, Salma Hayek and Laura Linney.",https://www.rottentomatoes.com/m/the_roads_not_taken,"Released Mar 13, 2020",43.0,28.0,4,Medium
neverrarelysometimesalways,2020,"Sidney Flanigan, Talia Ryder, Theodore Pellerin, Ryan Eggold, Sharon Van Etten",['Drama'],"Never Rarely Sometimes Always is a 2020 drama film written and directed by Eliza Hittman. It stars Sidney Flanigan, Talia Ryder, Théodore Pellerin, Ryan Eggold, and Sharon Van Etten. It had its world premiere at the Sundance Film Festival on January 24, 2020. It was also selected to compete for the Golden Bear in the main competition section at the 70th Berlin International Film Festival, where it won the Silver Bear Grand Jury Prize. The film was released in the United States on March 13, 2020, by Focus Features. It received widespread acclaim from critics, with praise for Flanigan's performance and Hittman's direction.",https://www.rottentomatoes.com/m/never_rarely_sometimes_always,"Released Mar 13, 2020",99.0,55.0,5,Medium
bigtimeadolescence,2020,"Pete Davidson, Griffin Gluck, Jon Cryer, Oona Laurence, Sydney Sweeney",['Comedy'],"Big Time Adolescence is a 2019 American coming-of-age comedy film written and directed by Jason Orley, in his directorial debut. It stars Pete Davidson, Griffin Gluck, Emily Arlook, Colson Baker, Sydney Sweeney and Jon Cryer.",https://www.rottentomatoes.com/m/big_time_adolescence,"Released Mar 13, 2020",85.0,82.0,5,Medium
losttransmissions,2020,"Simon Pegg, Juno Temple, Alexandra Daddario, Tao Okamoto, Rosanna Arquette, Bria Vinaite",['Drama'],"Lost Transmissions is a 2019 drama film written and directed by Katharine O'Brien. It stars Simon Pegg, Juno Temple, and Alexandra Daddario. It premiered at the Tribeca Film Festival on April 28, 2019 ati was released on March 13, 2020 by Gravitas Ventures.",https://www.rottentomatoes.com/m/lost_transmissions,"Released Mar 13, 2020",54.0,39.0,6,Medium
resistance,2020,"Jesse Eisenberg, Ed Harris, Clémence Poésy, Matthias Schweighöfer, Félix Moati, Karl Markovics, Vica Kerekes, Bella Ramsey, Édgar Ramírez","['Drama', 'Biography']","Resistance is a 2020 biographical drama film written and directed by Jonathan Jakubowicz, inspired by the life of Marcel Marceau. It stars Jesse Eisenberg as Marceau, with Clémence Poésy, Matthias Schweighöfer, Alicia von Rittberg, Félix Moati, Géza Röhrig, Karl Markovics, Vica Kerekes, Bella Ramsey, Ed Harris and Édgar Ramírez.",https://www.rottentomatoes.com/m/resistance,1976,,,9,Medium
vivarium,2020,"Imogen Poots, Jesse Eisenberg",['Science Fiction'],"Vivarium is a 2019 science fiction film directed by Lorcan Finnegan, from a story by Finnegan and Garret Shanley. An international co-production between Ireland, Denmark and Belgium, it stars Imogen Poots and Jesse Eisenberg. It premiered at the Cannes Film Festival on 18 May 2019, and was released in Ireland on 27 March 2020 by Vertigo Releasing. The film follows a couple that is forced to care for a mysterious child while trapped in a seemingly perfect neighbourhood.",https://www.rottentomatoes.com/m/vivarium,2020,72.0,39.0,2,Small
coffeekareem,2020,"Ed Helms, Taraji P. Henson, Betty Gilpin, King Bach, David Alan Grier","['Action', 'Comedy']","Coffee & Kareem is a 2020 American action comedy film directed by Michael Dowse and written by Shane Mack. It stars Ed Helms, Terrence Little Gardenhigh, Betty Gilpin, RonReaco Lee, Andrew Bachelor, David Alan Grier and Taraji P. Henson, and follows a bumbling Detroit cop who must rescue his girlfriend and her 12-year-old son from gangsters after the boy witnesses a murder.",https://www.rottentomatoes.com/m/coffee_and_kareem,2020,21.0,30.0,5,Medium
